"id","entity-name","year","value"
"d101",,2014,78
"d102",,2014,
"d103",,2014,58
"d104",,2014,89
"d105",,2014,78
"d106",,2014,92
"d107",,2014,94
"d108",,2014,90
"d109",,2014,75
"d110",,2014,18
"d111",,2014,62
"d112",,2014,84
"d113",,2014,64
"d114",,2014,94
"d115",,2014,50
"d116",,2014,96
"d117",,2014,69
"d118",,2014,70
"d119",,2014,36
"d120",,2014,80
"d121",,2014,62
"d122",,2014,62
"d123",,2014,78
"d124",,2014,89
"d201",,2014,81
"d202",,2014,73
"d203",,2014,94
"d204",,2014,8
"d205",,2014,19
"d206",,2014,15
"d207",,2014,68
"d208",,2014,81
"d209",,2014,67
"d210",,2014,62
"d211",,2014,81
"d212",,2014,50
"d213",,2014,77
"d214",,2014,96
"d215",,2014,48
"d216",,2014,72
"d217",,2014,79
"d218",,2014,10
"d219",,2014,75
"d220",,2014,95
"d221",,2014,78
"d222",,2014,96
"d223",,2014,58
"d224",,2014,92
"d225",,2014,53
"d226",,2014,90
"d227",,2014,88
"d228",,2014,65
"d229",,2014,77
"d230",,2014,81
"d231",,2014,91
"d232",,2014,98
"d301",,2014,61
"d302",,2014,90
"d303",,2014,2
"d304",,2014,45
"d305",,2014,85
"d306",,2014,67
"d307",,2014,83
"d308",,2014,51
"d309",,2014,91
"d310",,2014,77
"d311",,2014,78
"d312",,2014,89
"d313",,2014,19
"d314",,2014,76
"d315",,2014,88
"d316",,2014,43
"d317",,2014,66
"d318",,2014,78
"d319",,2014,51
"d320",,2014,86
"d321",,2014,43
"d322",,2014,99
"d323",,2014,52
"d324",,2014,96
"d325",,2014,97
"d326",,2014,95
"d327",,2014,67
"d328",,2014,66
"d329",,2014,55
"d330",,2014,8
"d401",,2014,49
"d402",,2014,93
"d403",,2014,93
"d404",,2014,53
"d405",,2014,56
"d406",,2014,4
"d407",,2014,54
"d408",,2014,50
"d409",,2014,57
"d410",,2014,75
"d411",,2014,52
"d412",,2014,59
"d413",,2014,50
"d414",,2014,69
"d415",,2014,73
"d416",,2014,85
"d417",,2014,60
"d418",,2014,44
"d419",,2014,58
"d420",,2014,49
"d421",,2014,72
"d422",,2014,77
"d423",,2014,94
"d424",,2014,18
"d425",,2014,75
"d426",,2014,60
